"subject" "measureName" "activityName" "measureValue"
"13" "fBodyAccMagMean" "WALKING" -0.23460086645614
"14" "fBodyAccMagMean" "WALKING" -0.373516771016949
"15" "fBodyAccMagMean" "WALKING" -0.275156242062037
"16" "fBodyAccMagMean" "WALKING" -0.410463241960784
"17" "fBodyAccMagMean" "WALKING" -0.429380043442623
"18" "fBodyAccMagMean" "WALKING" -0.424386734107143
"19" "fBodyAccMagMean" "WALKING" 0.0322272296217308
"20" "fBodyAccMagMean" "WALKING" -0.00353341793921569
"21" "fBodyAccMagMean" "WALKING" -0.251266388923077
"22" "fBodyAccMagMean" "WALKING" -0.0241584964891304
"23" "fBodyAccMagMean" "WALKING" -0.0942606311677966
"24" "fBodyAccMagMean" "WALKING" -0.434618912068966
"25" "fBodyAccMagMean" "WALKING" -0.566060023108108
"26" "fBodyAccMagMean" "WALKING" -0.379836742711864
"27" "fBodyAccMagMean" "WALKING" -0.327229405789474
"28" "fBodyAccMagMean" "WALKING" -0.352156841666667
"29" "fBodyAccMagMean" "WALKING" -0.235683305566038
"30" "fBodyAccMagMean" "WALKING" -0.342363772923077
"1" "fBodyAccMagStd" "WALKING" -0.398032586842105
"2" "fBodyAccMagStd" "WALKING" -0.577105211694915
"3" "fBodyAccMagStd" "WALKING" -0.456373080862069
"4" "fBodyAccMagStd" "WALKING" -0.651172628166667
"5" "fBodyAccMagStd" "WALKING" -0.519636926071429
"6" "fBodyAccMagStd" "WALKING" -0.421683093508772
"7" "fBodyAccMagStd" "WALKING" -0.351706780526316
"8" "fBodyAccMagStd" "WALKING" -0.360818978541667
"9" "fBodyAccMagStd" "WALKING" -0.513891953269231
"10" "fBodyAccMagStd" "WALKING" -0.370471943962264
"11" "fBodyAccMagStd" "WALKING" -0.584455992033898
"12" "fBodyAccMagStd" "WALKING" -0.4088962994
"13" "fBodyAccMagStd" "WALKING" -0.438388953157895
"14" "fBodyAccMagStd" "WALKING" -0.457490009491525
"15" "fBodyAccMagStd" "WALKING" -0.458344792407407
"16" "fBodyAccMagStd" "WALKING" -0.592150985098039
"17" "fBodyAccMagStd" "WALKING" -0.565162507704918
"18" "fBodyAccMagStd" "WALKING" -0.565563056964286
"19" "fBodyAccMagStd" "WALKING" -0.324793406057692
"20" "fBodyAccMagStd" "WALKING" -0.389934004313725
"21" "fBodyAccMagStd" "WALKING" -0.438149791153846
"22" "fBodyAccMagStd" "WALKING" -0.381399308043478
"23" "fBodyAccMagStd" "WALKING" -0.407577515762712
"24" "fBodyAccMagStd" "WALKING" -0.590265845517241
"25" "fBodyAccMagStd" "WALKING" -0.632927475540541
"26" "fBodyAccMagStd" "WALKING" -0.537183967118644
"27" "fBodyAccMagStd" "WALKING" -0.550392604912281
"28" "fBodyAccMagStd" "WALKING" -0.511573670555556
"29" "fBodyAccMagStd" "WALKING" -0.393257505471698
"30" "fBodyAccMagStd" "WALKING" -0.469852794923077
"1" "fBodyAccMeanX" "WALKING" -0.202794306326316
"2" "fBodyAccMeanX" "WALKING" -0.346048161016949
"3" "fBodyAccMeanX" "WALKING" -0.316614011689655
"4" "fBodyAccMeanX" "WALKING" -0.426719449666667
"5" "fBodyAccMeanX" "WALKING" -0.287782607410714
"6" "fBodyAccMeanX" "WALKING" -0.187934323140351
"7" "fBodyAccMeanX" "WALKING" -0.343048405789474
"8" "fBodyAccMeanX" "WALKING" -0.247389011875
"9" "fBodyAccMeanX" "WALKING" -0.294711163653846
"10" "fBodyAccMeanX" "WALKING" -0.114190001283019
"11" "fBodyAccMeanX" "WALKING" -0.396533731864407
"12" "fBodyAccMeanX" "WALKING" -0.05435763951
"13" "fBodyAccMeanX" "WALKING" -0.335030121052632
"14" "fBodyAccMeanX" "WALKING" -0.421498172542373
"15" "fBodyAccMeanX" "WALKING" -0.31744092037037
"16" "fBodyAccMeanX" "WALKING" -0.394790433529412
"17" "fBodyAccMeanX" "WALKING" -0.360991674918033
"18" "fBodyAccMeanX" "WALKING" -0.37147515625
"19" "fBodyAccMeanX" "WALKING" -0.0299815666923077
"20" "fBodyAccMeanX" "WALKING" -0.147404272166667
"21" "fBodyAccMeanX" "WALKING" -0.273496158519231
"22" "fBodyAccMeanX" "WALKING" -0.0994928588891304
"23" "fBodyAccMeanX" "WALKING" -0.275404187920339
"24" "fBodyAccMeanX" "WALKING" -0.492419802586207
"25" "fBodyAccMeanX" "WALKING" -0.609038908918919
"26" "fBodyAccMeanX" "WALKING" -0.321959549661017
"27" "fBodyAccMeanX" "WALKING" -0.308702374385965
"28" "fBodyAccMeanX" "WALKING" -0.280062182962963
"29" "fBodyAccMeanX" "WALKING" -0.135819505761321
"30" "fBodyAccMeanX" "WALKING" -0.351402910907692
"1" "fBodyAccMeanY" "WALKING" 0.0897127264021053
"2" "fBodyAccMeanY" "WALKING" -0.0219048103322034
"3" "fBodyAccMeanY" "WALKING" -0.0813024353275862
"4" "fBodyAccMeanY" "WALKING" -0.14939963344
"5" "fBodyAccMeanY" "WALKING" 0.00946037755178572
"6" "fBodyAccMeanY" "WALKING" 0.140781621991228
"7" "fBodyAccMeanY" "WALKING" -0.0641564202736842
"8" "fBodyAccMeanY" "WALKING" 0.316982393333333
"9" "fBodyAccMeanY" "WALKING" -0.257677616153846
"10" "fBodyAccMeanY" "WALKING" 0.0533911909886792
"11" "fBodyAccMeanY" "WALKING" -0.0830478435976271
"12" "fBodyAccMeanY" "WALKING" -0.071302455092
"13" "fBodyAccMeanY" "WALKING" 0.0955150666694737
"14" "fBodyAccMeanY" "WALKING" -0.174601844847458
"15" "fBodyAccMeanY" "WALKING" 0.111321097159074
"16" "fBodyAccMeanY" "WALKING" -0.321500667843137
"17" "fBodyAccMeanY" "WALKING" -0.0650267622126229
"18" "fBodyAccMeanY" "WALKING" -0.24360627125
"19" "fBodyAccMeanY" "WALKING" 0.169258575663077
"20" "fBodyAccMeanY" "WALKING" 0.403465950921569
"21" "fBodyAccMeanY" "WALKING" 0.0338465813711538
"22" "fBodyAccMeanY" "WALKING" 0.145367520371739
"23" "fBodyAccMeanY" "WALKING" -0.0724367317966102
"24" "fBodyAccMeanY" "WALKING" -0.203193741396552
"25" "fBodyAccMeanY" "WALKING" -0.251880271094595
"26" "fBodyAccMeanY" "WALKING" -0.146702156576271
"27" "fBodyAccMeanY" "WALKING" -0.13678354122807
"28" "fBodyAccMeanY" "WALKING" -0.127912276044444
"29" "fBodyAccMeanY" "WALKING" -0.0349642325433962
"30" "fBodyAccMeanY" "WALKING" -0.193856663907692
"1" "fBodyAccMeanZ" "WALKING" -0.331560117789474
"2" "fBodyAccMeanZ" "WALKING" -0.453806369830508
"3" "fBodyAccMeanZ" "WALKING" -0.412374074482759
"4" "fBodyAccMeanZ" "WALKING" -0.631005470833333
"5" "fBodyAccMeanZ" "WALKING" -0.490251090714286
"6" "fBodyAccMeanZ" "WALKING" -0.498520164385965
"7" "fBodyAccMeanZ" "WALKING" 0.0385832252345614
"8" "fBodyAccMeanZ" "WALKING" -0.238634594791667
"9" "fBodyAccMeanZ" "WALKING" -0.250806259788462
"10" "fBodyAccMeanZ" "WALKING" -0.41218272245283
"11" "fBodyAccMeanZ" "WALKING" -0.616402910169492
"12" "fBodyAccMeanZ" "WALKING" -0.4223253002
"13" "fBodyAccMeanZ" "WALKING" -0.246851507561404
"14" "fBodyAccMeanZ" "WALKING" -0.177366434042373
"15" "fBodyAccMeanZ" "WALKING" -0.554942138148148
"16" "fBodyAccMeanZ" "WALKING" -0.244363048235294
"17" "fBodyAccMeanZ" "WALKING" -0.382832802295082
"18" "fBodyAccMeanZ" "WALKING" -0.48977105125
"19" "fBodyAccMeanZ" "WALKING" -0.104423357596154
"20" "fBodyAccMeanZ" "WALKING" -0.272213861705882
"21" "fBodyAccMeanZ" "WALKING" -0.300309066730769
"22" "fBodyAccMeanZ" "WALKING" -0.25521651373913
"23" "fBodyAccMeanZ" "WALKING" 0.0814081078542373
"24" "fBodyAccMeanZ" "WALKING" -0.344493013448276
"25" "fBodyAccMeanZ" "WALKING" -0.533563220540541
"26" "fBodyAccMeanZ" "WALKING" -0.33953964559322
"27" "fBodyAccMeanZ" "WALKING" -0.312372595438596
"28" "fBodyAccMeanZ" "WALKING" -0.356337638518519
"29" "fBodyAccMeanZ" "WALKING" -0.279734839433962
"30" "fBodyAccMeanZ" "WALKING" -0.309558882615385
"1" "fBodyAccStdX" "WALKING" -0.319134719578947
"2" "fBodyAccStdX" "WALKING" -0.457651383728814
"3" "fBodyAccStdX" "WALKING" -0.379276781206897
"4" "fBodyAccStdX" "WALKING" -0.447234929666667
"5" "fBodyAccStdX" "WALKING" -0.297517355196429
"6" "fBodyAccStdX" "WALKING" -0.34522769
"7" "fBodyAccStdX" "WALKING" -0.322034908070175
"8" "fBodyAccStdX" "WALKING" -0.148386858858333
"9" "fBodyAccStdX" "WALKING" -0.218019977423077
"10" "fBodyAccStdX" "WALKING" -0.206366497226415
"11" "fBodyAccStdX" "WALKING" -0.433703311525424
"12" "fBodyAccStdX" "WALKING" -0.160707260634
"13" "fBodyAccStdX" "WALKING" -0.353299848947368
"14" "fBodyAccStdX" "WALKING" -0.395859985762712
"15" "fBodyAccStdX" "WALKING" -0.332520626851852
"16" "fBodyAccStdX" "WALKING" -0.409070488039216
"17" "fBodyAccStdX" "WALKING" -0.304806274098361
"18" "fBodyAccStdX" "WALKING" -0.378068199285714
"19" "fBodyAccStdX" "WALKING" -0.0578820787019231
"20" "fBodyAccStdX" "WALKING" -0.234985644352941
"21" "fBodyAccStdX" "WALKING" -0.308547185288462
"22" "fBodyAccStdX" "WALKING" 0.0243958191369565
"23" "fBodyAccStdX" "WALKING" -0.329807279830508
"24" "fBodyAccStdX" "WALKING" -0.462733639137931
"25" "fBodyAccStdX" "WALKING" -0.591449956486486
"26" "fBodyAccStdX" "WALKING" -0.34799792561017
"27" "fBodyAccStdX" "WALKING" -0.365256349298246
"28" "fBodyAccStdX" "WALKING" -0.298832423148148
"29" "fBodyAccStdX" "WALKING" -0.190355976849057
"30" "fBodyAccStdX" "WALKING" -0.344928112461538
"1" "fBodyAccStdY" "WALKING" 0.056040006846
"2" "fBodyAccStdY" "WALKING" -0.16921968620339
"3" "fBodyAccStdY" "WALKING" -0.124030832001724
"4" "fBodyAccStdY" "WALKING" -0.101799450565167
"5" "fBodyAccStdY" "WALKING" 0.0426026830839286
"6" "fBodyAccStdY" "WALKING" 0.101699642168947
"7" "fBodyAccStdY" "WALKING" -0.143721823263158
"8" "fBodyAccStdY" "WALKING" 0.32484493125
"9" "fBodyAccStdY" "WALKING" -0.223972558596154
"10" "fBodyAccStdY" "WALKING" -0.129775706316981
"11" "fBodyAccStdY" "WALKING" -0.0966068285372881
"12" "fBodyAccStdY" "WALKING" -0.20851528006
"13" "fBodyAccStdY" "WALKING" 0.0921968931052632
"14" "fBodyAccStdY" "WALKING" -0.0542709972186441
"15" "fBodyAccStdY" "WALKING" 0.0805646237194445
"16" "fBodyAccStdY" "WALKING" -0.354370678627451
"17" "fBodyAccStdY" "WALKING" -0.0556137930852459
"18" "fBodyAccStdY" "WALKING" -0.267273644642857
"19" "fBodyAccStdY" "WALKING" 0.112615077990385
"20" "fBodyAccStdY" "WALKING" 0.438436341294118
"21" "fBodyAccStdY" "WALKING" -0.00256294245192308
"22" "fBodyAccStdY" "WALKING" 0.00386841059347826
"23" "fBodyAccStdY" "WALKING" -0.202524061966102
"24" "fBodyAccStdY" "WALKING" -0.182766476862069
"25" "fBodyAccStdY" "WALKING" -0.170313804039189
"26" "fBodyAccStdY" "WALKING" -0.185725832305085
"27" "fBodyAccStdY" "WALKING" -0.267741550175439
"28" "fBodyAccStdY" "WALKING" -0.168789019540741
"29" "fBodyAccStdY" "WALKING" -0.182068539584906
"30" "fBodyAccStdY" "WALKING" -0.215634315369231
"1" "fBodyAccStdZ" "WALKING" -0.279686751494737
"2" "fBodyAccStdZ" "WALKING" -0.455222146440678
"3" "fBodyAccStdZ" "WALKING" -0.422998473965517
"4" "fBodyAccStdZ" "WALKING" -0.594198325666667
"5" "fBodyAccStdZ" "WALKING" -0.483059957321429
"6" "fBodyAccStdZ" "WALKING" -0.550474621754386
"7" "fBodyAccStdZ" "WALKING" 0.133316828089298
"8" "fBodyAccStdZ" "WALKING" -0.158437341970833
"9" "fBodyAccStdZ" "WALKING" -0.0337965256573077
"10" "fBodyAccStdZ" "WALKING" -0.435304215660377
"11" "fBodyAccStdZ" "WALKING" -0.523093394915254
"12" "fBodyAccStdZ" "WALKING" -0.4521466944
"13" "fBodyAccStdZ" "WALKING" -0.269896395250877
"14" "fBodyAccStdZ" "WALKING" 0.0854892136933898
"15" "fBodyAccStdZ" "WALKING" -0.537026414814815
"16" "fBodyAccStdZ" "WALKING" -0.180501317941176
"17" "fBodyAccStdZ" "WALKING" -0.262391594918033
"18" "fBodyAccStdZ" "WALKING" -0.439861578035714
"19" "fBodyAccStdZ" "WALKING" -0.233872331063462
"20" "fBodyAccStdZ" "WALKING" -0.26649772672549
"21" "fBodyAccStdZ" "WALKING" -0.164961027194231
"22" "fBodyAccStdZ" "WALKING" -0.253643608304348
"23" "fBodyAccStdZ" "WALKING" 0.1161434407
"24" "fBodyAccStdZ" "WALKING" -0.314646918448276
"25" "fBodyAccStdZ" "WALKING" -0.430624587162162
"26" "fBodyAccStdZ" "WALKING" -0.384445322372881
"27" "fBodyAccStdZ" "WALKING" -0.345515217192982
"28" "fBodyAccStdZ" "WALKING" -0.326046195925926
"29" "fBodyAccStdZ" "WALKING" -0.283348100981132
"30" "fBodyAccStdZ" "WALKING" -0.0931447617846154
"1" "fBodyBodyAccJerkMagMean" "WALKING" -0.0571194000343158
"2" "fBodyBodyAccJerkMagMean" "WALKING" -0.169064352813559
"3" "fBodyBodyAccJerkMagMean" "WALKING" -0.186764516965517
"4" "fBodyBodyAccJerkMagMean" "WALKING" -0.318587811
"5" "fBodyBodyAccJerkMagMean" "WALKING" -0.269481661080357
"6" "fBodyBodyAccJerkMagMean" "WALKING" -0.055401423331579
"7" "fBodyBodyAccJerkMagMean" "WALKING" -0.0384187298547368
"8" "fBodyBodyAccJerkMagMean" "WALKING" -0.123834409766667
"9" "fBodyBodyAccJerkMagMean" "WALKING" -0.316870715576923
"10" "fBodyBodyAccJerkMagMean" "WALKING" 0.0205189516981132
"11" "fBodyBodyAccJerkMagMean" "WALKING" -0.395116134237288
"12" "fBodyBodyAccJerkMagMean" "WALKING" -0.029912425338
"13" "fBodyBodyAccJerkMagMean" "WALKING" -0.15211150075614
"14" "fBodyBodyAccJerkMagMean" "WALKING" -0.431591453389831
"15" "fBodyBodyAccJerkMagMean" "WALKING" -0.289753952407407
"16" "fBodyBodyAccJerkMagMean" "WALKING" -0.378278490588235
"17" "fBodyBodyAccJerkMagMean" "WALKING" -0.335938891803279
"18" "fBodyBodyAccJerkMagMean" "WALKING" -0.41403775125
"19" "fBodyBodyAccJerkMagMean" "WALKING" 0.0730179928688462
"20" "fBodyBodyAccJerkMagMean" "WALKING" 0.0545269493972549
"21" "fBodyBodyAccJerkMagMean" "WALKING" -0.144009889665385
"22" "fBodyBodyAccJerkMagMean" "WALKING" 0.0659727285
"23" "fBodyBodyAccJerkMagMean" "WALKING" -0.0180705701559322
"24" "fBodyBodyAccJerkMagMean" "WALKING" -0.418641046896552
"25" "fBodyBodyAccJerkMagMean" "WALKING" -0.564591342162162
"26" "fBodyBodyAccJerkMagMean" "WALKING" -0.293358341186441
"27" "fBodyBodyAccJerkMagMean" "WALKING" -0.259934013157895
"28" "fBodyBodyAccJerkMagMean" "WALKING" -0.360811456296296
"29" "fBodyBodyAccJerkMagMean" "WALKING" -0.108978206490566
"30" "fBodyBodyAccJerkMagMean" "WALKING" -0.347180134692308
"1" "fBodyBodyAccJerkMagStd" "WALKING" -0.103492403002105
"2" "fBodyBodyAccJerkMagStd" "WALKING" -0.164091969449153
"3" "fBodyBodyAccJerkMagStd" "WALKING" -0.0898519904044828
"4" "fBodyBodyAccJerkMagStd" "WALKING" -0.320458701
"5" "fBodyBodyAccJerkMagStd" "WALKING" -0.305685376071429
"6" "fBodyBodyAccJerkMagStd" "WALKING" -0.0964999702982456
"7" "fBodyBodyAccJerkMagStd" "WALKING" -0.022138358
"8" "fBodyBodyAccJerkMagStd" "WALKING" -0.276436130125
"9" "fBodyBodyAccJerkMagStd" "WALKING" -0.322337536730769
"10" "fBodyBodyAccJerkMagStd" "WALKING" 0.0502087634986792
"11" "fBodyBodyAccJerkMagStd" "WALKING" -0.41744681559322
"12" "fBodyBodyAccJerkMagStd" "WALKING" -0.013953908696
"13" "fBodyBodyAccJerkMagStd" "WALKING" -0.113591923723684
"14" "fBodyBodyAccJerkMagStd" "WALKING" -0.453426008983051
"15" "fBodyBodyAccJerkMagStd" "WALKING" -0.342411927851852
"16" "fBodyBodyAccJerkMagStd" "WALKING" -0.441447754509804
"17" "fBodyBodyAccJerkMagStd" "WALKING" -0.211231860180328
"18" "fBodyBodyAccJerkMagStd" "WALKING" -0.444453486071429
"19" "fBodyBodyAccJerkMagStd" "WALKING" -0.0222869586038462
"20" "fBodyBodyAccJerkMagStd" "WALKING" -0.0310650270227451
"21" "fBodyBodyAccJerkMagStd" "WALKING" -0.0186734409634615
"22" "fBodyBodyAccJerkMagStd" "WALKING" 0.158286745226087
"23" "fBodyBodyAccJerkMagStd" "WALKING" -0.0457372334118644
"24" "fBodyBodyAccJerkMagStd" "WALKING" -0.40297998362069
"25" "fBodyBodyAccJerkMagStd" "WALKING" -0.51900424972973
"26" "fBodyBodyAccJerkMagStd" "WALKING" -0.268948465423729
"27" "fBodyBodyAccJerkMagStd" "WALKING" -0.279732022017544
"28" "fBodyBodyAccJerkMagStd" "WALKING" -0.436273009814815
"29" "fBodyBodyAccJerkMagStd" "WALKING" -0.169506499226415
"30" "fBodyBodyAccJerkMagStd" "WALKING" -0.366537416615385
"1" "fBodyBodyGyroJerkMagMean" "WALKING" -0.319308593778947
"2" "fBodyBodyGyroJerkMagMean" "WALKING" -0.583249293389831
"3" "fBodyBodyGyroJerkMagMean" "WALKING" -0.607751646034483
"4" "fBodyBodyGyroJerkMagMean" "WALKING" -0.724327420666667
"5" "fBodyBodyGyroJerkMagMean" "WALKING" -0.548053574821429
"6" "fBodyBodyGyroJerkMagMean" "WALKING" -0.366500534122807
"7" "fBodyBodyGyroJerkMagMean" "WALKING" -0.155339855862632
"8" "fBodyBodyGyroJerkMagMean" "WALKING" -0.473026230833333
"9" "fBodyBodyGyroJerkMagMean" "WALKING" -0.602581618269231
"10" "fBodyBodyGyroJerkMagMean" "WALKING" -0.515065335849057
"11" "fBodyBodyGyroJerkMagMean" "WALKING" -0.751914457457627
"12" "fBodyBodyGyroJerkMagMean" "WALKING" -0.5611764414
"13" "fBodyBodyGyroJerkMagMean" "WALKING" -0.338527133789474
"14" "fBodyBodyGyroJerkMagMean" "WALKING" -0.591036936101695
"15" "fBodyBodyGyroJerkMagMean" "WALKING" -0.645075178148148
"16" "fBodyBodyGyroJerkMagMean" "WALKING" -0.72068229
"17" "fBodyBodyGyroJerkMagMean" "WALKING" -0.582711859672131
"18" "fBodyBodyGyroJerkMagMean" "WALKING" -0.710596311071429
"19" "fBodyBodyGyroJerkMagMean" "WALKING" -0.262442822846154
"20" "fBodyBodyGyroJerkMagMean" "WALKING" -0.180365335498431
"21" "fBodyBodyGyroJerkMagMean" "WALKING" -0.4995972025
"22" "fBodyBodyGyroJerkMagMean" "WALKING" -0.553946121521739
"23" "fBodyBodyGyroJerkMagMean" "WALKING" 0.146618569064407
"24" "fBodyBodyGyroJerkMagMean" "WALKING" -0.571594392068966
"25" "fBodyBodyGyroJerkMagMean" "WALKING" -0.770300895540541
"26" "fBodyBodyGyroJerkMagMean" "WALKING" -0.619461036101695
"27" "fBodyBodyGyroJerkMagMean" "WALKING" -0.623288199649123
"28" "fBodyBodyGyroJerkMagMean" "WALKING" -0.595965103703704
"29" "fBodyBodyGyroJerkMagMean" "WALKING" -0.628501115849057
"30" "fBodyBodyGyroJerkMagMean" "WALKING" -0.547621753230769
"1" "fBodyBodyGyroJerkMagStd" "WALKING" -0.381601911789474
"2" "fBodyBodyGyroJerkMagStd" "WALKING" -0.558104554745763
"3" "fBodyBodyGyroJerkMagStd" "WALKING" -0.549087007931034
"4" "fBodyBodyGyroJerkMagStd" "WALKING" -0.757768081166667
"5" "fBodyBodyGyroJerkMagStd" "WALKING" -0.455665300892857
"6" "fBodyBodyGyroJerkMagStd" "WALKING" -0.408078906482456
"7" "fBodyBodyGyroJerkMagStd" "WALKING" -0.0841663774087719
"8" "fBodyBodyGyroJerkMagStd" "WALKING" -0.581240190833333
"9" "fBodyBodyGyroJerkMagStd" "WALKING" -0.624351923653846
"10" "fBodyBodyGyroJerkMagStd" "WALKING" -0.517675799056604
"11" "fBodyBodyGyroJerkMagStd" "WALKING" -0.773574064745763
"12" "fBodyBodyGyroJerkMagStd" "WALKING" -0.5649340126
"13" "fBodyBodyGyroJerkMagStd" "WALKING" -0.349285611070175
"14" "fBodyBodyGyroJerkMagStd" "WALKING" -0.65567766220339
"15" "fBodyBodyGyroJerkMagStd" "WALKING" -0.654010147222222
"16" "fBodyBodyGyroJerkMagStd" "WALKING" -0.745726853921569
"17" "fBodyBodyGyroJerkMagStd" "WALKING" -0.520385479180328
"18" "fBodyBodyGyroJerkMagStd" "WALKING" -0.769408385535714
"19" "fBodyBodyGyroJerkMagStd" "WALKING" -0.336148733
"20" "fBodyBodyGyroJerkMagStd" "WALKING" -0.171975765239216
"21" "fBodyBodyGyroJerkMagStd" "WALKING" -0.429323466346154
"22" "fBodyBodyGyroJerkMagStd" "WALKING" -0.476405270434783
"23" "fBodyBodyGyroJerkMagStd" "WALKING" 0.287834616098305
"24" "fBodyBodyGyroJerkMagStd" "WALKING" -0.567447731896552
"25" "fBodyBodyGyroJerkMagStd" "WALKING" -0.75738578027027
"26" "fBodyBodyGyroJerkMagStd" "WALKING" -0.612930343220339
"27" "fBodyBodyGyroJerkMagStd" "WALKING" -0.639242384210526
"28" "fBodyBodyGyroJerkMagStd" "WALKING" -0.589071730555556
"29" "fBodyBodyGyroJerkMagStd" "WALKING" -0.618667722641509
"30" "fBodyBodyGyroJerkMagStd" "WALKING" -0.578580044615385
"1" "fBodyBodyGyroMagMean" "WALKING" -0.199252568986316
"2" "fBodyBodyGyroMagMean" "WALKING" -0.530704814745763
"3" "fBodyBodyGyroMagMean" "WALKING" -0.569755772241379
"4" "fBodyBodyGyroMagMean" "WALKING" -0.609285588016667
"5" "fBodyBodyGyroMagMean" "WALKING" -0.484262828928571
"6" "fBodyBodyGyroMagMean" "WALKING" -0.329681123368421
"7" "fBodyBodyGyroMagMean" "WALKING" -0.192909765467895
"8" "fBodyBodyGyroMagMean" "WALKING" -0.301241848645833
"9" "fBodyBodyGyroMagMean" "WALKING" -0.513797480384615
"10" "fBodyBodyGyroMagMean" "WALKING" -0.412616909622642
"11" "fBodyBodyGyroMagMean" "WALKING" -0.610222628813559
"12" "fBodyBodyGyroMagMean" "WALKING" -0.442503784
"13" "fBodyBodyGyroMagMean" "WALKING" -0.267472373877193
"14" "fBodyBodyGyroMagMean" "WALKING" -0.311386449661017
"15" "fBodyBodyGyroMagMean" "WALKING" -0.489166383703704
"16" "fBodyBodyGyroMagMean" "WALKING" -0.669228540784314
"17" "fBodyBodyGyroMagMean" "WALKING" -0.518618058688525
"18" "fBodyBodyGyroMagMean" "WALKING" -0.620331394285714
"19" "fBodyBodyGyroMagMean" "WALKING" -0.0952460452365385
"20" "fBodyBodyGyroMagMean" "WALKING" -0.0520065599062745
"21" "fBodyBodyGyroMagMean" "WALKING" -0.409516081153846
"22" "fBodyBodyGyroMagMean" "WALKING" -0.438378722826087
"23" "fBodyBodyGyroMagMean" "WALKING" 0.185078207383051
"24" "fBodyBodyGyroMagMean" "WALKING" -0.534509163793103
"25" "fBodyBodyGyroMagMean" "WALKING" -0.562733252702703
"26" "fBodyBodyGyroMagMean" "WALKING" -0.551927613050847
"27" "fBodyBodyGyroMagMean" "WALKING" -0.519451704035088
"28" "fBodyBodyGyroMagMean" "WALKING" -0.514602424814815
"29" "fBodyBodyGyroMagMean" "WALKING" -0.416817853396226
"30" "fBodyBodyGyroMagMean" "WALKING" -0.358344356
"1" "fBodyBodyGyroMagStd" "WALKING" -0.321017953894737
"2" "fBodyBodyGyroMagStd" "WALKING" -0.651792839661017
"3" "fBodyBodyGyroMagStd" "WALKING" -0.632643292931034
"4" "fBodyBodyGyroMagStd" "WALKING" -0.593937200833333
"5" "fBodyBodyGyroMagStd" "WALKING" -0.589741506785714
"6" "fBodyBodyGyroMagStd" "WALKING" -0.510648322631579
"7" "fBodyBodyGyroMagStd" "WALKING" -0.343894914947368
"8" "fBodyBodyGyroMagStd" "WALKING" -0.327459577895833
"9" "fBodyBodyGyroMagStd" "WALKING" -0.562714528653846
"10" "fBodyBodyGyroMagStd" "WALKING" -0.499759796981132
"11" "fBodyBodyGyroMagStd" "WALKING" -0.59974543779661
"12" "fBodyBodyGyroMagStd" "WALKING" -0.4948022154
"13" "fBodyBodyGyroMagStd" "WALKING" -0.379951835438597
"14" "fBodyBodyGyroMagStd" "WALKING" -0.265504551525424
"15" "fBodyBodyGyroMagStd" "WALKING" -0.481750218518519
"16" "fBodyBodyGyroMagStd" "WALKING" -0.721137001568627
"17" "fBodyBodyGyroMagStd" "WALKING" -0.615320077704918
"18" "fBodyBodyGyroMagStd" "WALKING" -0.668908146607143
"19" "fBodyBodyGyroMagStd" "WALKING" -0.141598402309615
"20" "fBodyBodyGyroMagStd" "WALKING" -0.196210236058824
"21" "fBodyBodyGyroMagStd" "WALKING" -0.512249343076923
"22" "fBodyBodyGyroMagStd" "WALKING" -0.464019127391304
"23" "fBodyBodyGyroMagStd" "WALKING" -0.061476584759322
"24" "fBodyBodyGyroMagStd" "WALKING" -0.668032801896552
"25" "fBodyBodyGyroMagStd" "WALKING" -0.529262243378378
"26" "fBodyBodyGyroMagStd" "WALKING" -0.60946621661017
"27" "fBodyBodyGyroMagStd" "WALKING" -0.546888146491228
"28" "fBodyBodyGyroMagStd" "WALKING" -0.516811574074074
"29" "fBodyBodyGyroMagStd" "WALKING" -0.429156830566038
"30" "fBodyBodyGyroMagStd" "WALKING" -0.331541740923077
"1" "fBodyGyroMeanX" "WALKING" -0.339032197115789
"2" "fBodyGyroMeanX" "WALKING" -0.429713536101695
"3" "fBodyGyroMeanX" "WALKING" -0.437845763793103
"4" "fBodyGyroMeanX" "WALKING" -0.373384540666667
"5" "fBodyGyroMeanX" "WALKING" -0.372668749642857
"6" "fBodyGyroMeanX" "WALKING" -0.239650710533333
"7" "fBodyGyroMeanX" "WALKING" -0.318395104666667
"8" "fBodyGyroMeanX" "WALKING" -0.102063053808333
"9" "fBodyGyroMeanX" "WALKING" -0.383676120961538
"10" "fBodyGyroMeanX" "WALKING" -0.277913780754717
"11" "fBodyGyroMeanX" "WALKING" -0.514753307627119
"12" "fBodyGyroMeanX" "WALKING" -0.4019759318
"13" "fBodyGyroMeanX" "WALKING" -0.192856474047368
"14" "fBodyGyroMeanX" "WALKING" -0.508595851864407
"15" "fBodyGyroMeanX" "WALKING" -0.253399360296296
"16" "fBodyGyroMeanX" "WALKING" -0.59574648627451
"17" "fBodyGyroMeanX" "WALKING" -0.40771670852459
"18" "fBodyGyroMeanX" "WALKING" -0.609673434464286
"19" "fBodyGyroMeanX" "WALKING" 0.228142361865385
"20" "fBodyGyroMeanX" "WALKING" -0.0936248686019608
"21" "fBodyGyroMeanX" "WALKING" -0.246657382884615
"22" "fBodyGyroMeanX" "WALKING" -0.144648652152174
"23" "fBodyGyroMeanX" "WALKING" -0.337619203050847
